,state,county,candidate,party,total_votes,won,lat,lng,population,density
2147,Montana,Prairie,Donald Trump,REP,603,True,46.7921,-105.3125,549.0,271.0
2148,Montana,Ravalli,Donald Trump,REP,19114,True,46.2527,-114.1598,4827.0,768.0
2149,Montana,Richland,Donald Trump,REP,4800,True,47.7152,-104.1679,6351.0,746.0
2150,Montana,Roosevelt,Donald Trump,REP,1996,True,48.0933,-105.6414,2739.0,1231.0
2151,Montana,Rosebud,Donald Trump,REP,2486,True,45.8943,-106.628,2335.0,222.0
2152,Montana,Sanders,Donald Trump,REP,5660,True,47.5993,-115.3425,1489.0,360.0
2153,Montana,Sheridan,Donald Trump,REP,1403,True,48.776,-104.5574,1527.0,434.0
2154,Montana,Silver Bow,Joe Biden,DEM,10392,True,45.902,-112.6571,34263.0,18.0
2155,Montana,Stillwater,Donald Trump,REP,4462,True,45.636,-109.2488,1964.0,552.0
2156,Montana,Sweet Grass,Donald Trump,REP,1840,True,45.8346,-109.9487,1736.0,703.0
2157,Montana,Teton,Donald Trump,REP,2608,True,47.8137,-112.1794,1878.0,498.0
2158,Montana,Toole,Donald Trump,REP,1596,True,48.5031,-111.8614,2875.0,191.0
2159,Montana,Treasure,Donald Trump,REP,373,True,46.2909,-107.2305,224.0,20.6
2160,Montana,Valley,Donald Trump,REP,3135,True,48.199,-106.6321,3332.0,916.0
2161,Montana,Wheatland,Donald Trump,REP,823,True,46.4368,-109.8353,1031.0,636.0
2162,Montana,Wibaux,Donald Trump,REP,516,True,46.9865,-104.1899,575.0,206.0
2163,Montana,Yellowstone,Donald Trump,REP,50772,True,45.7891,-108.5526,116593.0,945.0
2164,Nebraska,Adams,Donald Trump,REP,10085,True,40.5961,-98.39,24878.0,644.0
2165,Nebraska,Antelope,Donald Trump,REP,3093,True,42.1291,-98.03,1586.0,418.0
2166,Nebraska,Arthur,Donald Trump,REP,260,True,41.5718,-101.6923,118.0,89.1
2167,Nebraska,Banner,Donald Trump,REP,362,True,41.5505,-103.7267,75.0,4.0
2168,Nebraska,Blaine,Donald Trump,REP,280,True,41.8272,-100.1048,75.0,113.1
2169,Nebraska,Boone,Donald Trump,REP,2653,True,41.6873,-97.9989,1511.0,562.0
2170,Nebraska,Box Butte,Donald Trump,REP,4002,True,42.1025,-102.8766,8139.0,630.0
2171,Nebraska,Boyd,Donald Trump,REP,1010,True,42.9125,-98.8479,348.0,321.0
2172,Nebraska,Brown,Donald Trump,REP,1470,True,42.5485,-99.8576,1655.0,636.0
2173,Nebraska,Buffalo,Donald Trump,REP,16640,True,40.7011,-99.0833,33783.0,897.0
2174,Nebraska,Burt,Donald Trump,REP,2580,True,41.778,-96.2247,1727.0,424.0
2175,Nebraska,Butler,Donald Trump,REP,3542,True,41.2578,-97.1282,2824.0,545.0
2176,Nebraska,Cass,Donald Trump,REP,10121,True,41.0054,-95.894,6453.0,752.0
2177,Nebraska,Cedar,Donald Trump,REP,4174,True,42.6205,-97.2672,1522.0,586.0
2178,Nebraska,Chase,Donald Trump,REP,1740,True,40.5145,-101.6374,2163.0,276.0
2179,Nebraska,Cherry,Donald Trump,REP,2844,True,42.8758,-100.5466,2768.0,405.0
2180,Nebraska,Cheyenne,Donald Trump,REP,3813,True,41.1341,-102.9681,6451.0,332.0
2181,Nebraska,Clay,Donald Trump,REP,2848,True,40.6072,-97.8589,1368.0,303.0
2182,Nebraska,Colfax,Donald Trump,REP,2636,True,41.4497,-97.062,6269.0,888.0
2183,Nebraska,Cuming,Donald Trump,REP,3507,True,41.8379,-96.7057,3282.0,446.0
2184,Nebraska,Custer,Donald Trump,REP,5090,True,41.4051,-99.6408,3503.0,670.0
2185,Nebraska,Dakota,Donald Trump,REP,3926,True,42.4627,-96.4125,12867.0,774.0
2186,Nebraska,Dawes,Donald Trump,REP,2931,True,42.826,-103.0025,5482.0,542.0
2187,Nebraska,Dawson,Donald Trump,REP,6524,True,40.7779,-99.7461,10069.0,863.0
2188,Nebraska,Deuel,Donald Trump,REP,871,True,41.0913,-102.47,820.0,450.0
2189,Nebraska,Dixon,Donald Trump,REP,2335,True,42.2665,-96.8632,1375.0,499.0
2190,Nebraska,Dodge,Donald Trump,REP,10984,True,41.4395,-96.4873,26362.0,953.0
2191,Nebraska,Douglas,Joe Biden,DEM,150350,True,41.2627,-96.0529,791432.0,1307.0
2192,Nebraska,Dundy,Donald Trump,REP,883,True,40.0468,-101.5402,959.0,308.0
2193,Nebraska,Fillmore,Donald Trump,REP,2359,True,40.5308,-97.5974,1955.0,333.0
2194,Nebraska,Franklin,Donald Trump,REP,1437,True,40.0966,-98.9514,926.0,360.0
2195,Nebraska,Frontier,Donald Trump,REP,1229,True,40.6336,-100.5112,843.0,271.0
2196,Nebraska,Furnas,Donald Trump,REP,2163,True,40.2843,-100.1653,1285.0,371.0
2197,Nebraska,Gage,Donald Trump,REP,7445,True,40.2736,-96.7455,12282.0,500.0
2198,Nebraska,Garden,Donald Trump,REP,1016,True,41.408,-102.3452,936.0,537.0
2199,Nebraska,Garfield,Donald Trump,REP,933,True,41.7801,-99.1342,1215.0,447.0
2200,Nebraska,Gosper,Donald Trump,REP,893,True,40.5897,-99.8616,674.0,502.0
2201,Nebraska,Grant,Donald Trump,REP,375,True,42.0006,-101.7624,165.0,122.0
2202,Nebraska,Greeley,Donald Trump,REP,1016,True,41.5483,-98.5305,425.0,260.0
2203,Nebraska,Hall,Donald Trump,REP,16189,True,40.9218,-98.3586,51250.0,658.0
2204,Nebraska,Hamilton,Donald Trump,REP,4309,True,40.8645,-98.0078,4523.0,539.0
2205,Nebraska,Harlan,Donald Trump,REP,1615,True,40.1036,-99.3657,1410.0,473.0
2206,Nebraska,Hayes,Donald Trump,REP,494,True,40.511,-101.0204,262.0,243.8
2207,Nebraska,Hitchcock,Donald Trump,REP,1264,True,40.1747,-101.0136,532.0,352.0
2208,Nebraska,Holt,Donald Trump,REP,4769,True,42.461,-98.6465,3594.0,581.0
2209,Nebraska,Hooker,Donald Trump,REP,376,True,42.0427,-101.0446,457.0,427.0
2210,Nebraska,Howard,Donald Trump,REP,2786,True,41.2138,-98.4596,2638.0,821.0
2211,Nebraska,Jefferson,Donald Trump,REP,2616,True,40.1448,-97.1764,3657.0,556.0
2212,Nebraska,Johnson,Donald Trump,REP,1518,True,40.3718,-96.1888,1818.0,464.0
2213,Nebraska,Kearney,Donald Trump,REP,2822,True,40.4981,-98.9672,2906.0,509.0
2214,Nebraska,Keith,Donald Trump,REP,3544,True,41.1292,-101.7211,4509.0,351.0
2215,Nebraska,Keya Paha,Donald Trump,REP,476,True,42.8249,-99.7475,227.0,132.0
2216,Nebraska,Kimball,Donald Trump,REP,1563,True,41.2335,-103.6513,2276.0,424.0
2217,Nebraska,Knox,Donald Trump,REP,3721,True,42.4649,-97.9071,1253.0,399.0
2218,Nebraska,Lancaster,Joe Biden,DEM,82293,True,40.8099,-96.6784,280780.0,1131.0
2219,Nebraska,Lincoln,Donald Trump,REP,13071,True,41.1263,-100.7641,23734.0,677.0
2220,Nebraska,Logan,Donald Trump,REP,407,True,41.4802,-100.5125,325.0,377.0
2221,Nebraska,Loup,Donald Trump,REP,370,True,41.7696,-99.3814,207.0,203.3
2222,Nebraska,McPherson,Donald Trump,REP,275,True,41.5584,-100.9536,78.0,25.0
2223,Nebraska,Madison,Donald Trump,REP,11940,True,42.0324,-97.4217,24410.0,809.0
2224,Nebraska,Merrick,Donald Trump,REP,3419,True,41.1134,-98.0008,2906.0,462.0
2225,Nebraska,Morrill,Donald Trump,REP,2113,True,41.6639,-103.0962,1414.0,475.0
2226,Nebraska,Nance,Donald Trump,REP,1437,True,41.3647,-97.9726,1569.0,464.0
2227,Nebraska,Nemaha,Donald Trump,REP,2428,True,40.3894,-95.8436,3306.0,584.0
2228,Nebraska,Nuckolls,Donald Trump,REP,1857,True,40.0217,-98.0618,1826.0,317.0
2229,Nebraska,Otoe,Donald Trump,REP,5649,True,40.6762,-95.8613,7270.0,564.0
2230,Nebraska,Pawnee,Donald Trump,REP,1071,True,40.1106,-96.153,976.0,312.0
2231,Nebraska,Perkins,Donald Trump,REP,1321,True,40.8446,-101.7256,1393.0,682.0
2232,Nebraska,Phelps,Donald Trump,REP,4157,True,40.4394,-99.3773,5406.0,493.0
2233,Nebraska,Pierce,Donald Trump,REP,3462,True,42.199,-97.5287,1973.0,832.0
2234,Nebraska,Platte,Donald Trump,REP,12186,True,41.4366,-97.3565,23291.0,870.0
2235,Nebraska,Polk,Donald Trump,REP,2291,True,41.1159,-97.5912,1028.0,387.0
2236,Nebraska,Red Willow,Donald Trump,REP,4525,True,40.2046,-100.6216,7555.0,534.0
2237,Nebraska,Richardson,Donald Trump,REP,3073,True,40.0623,-95.5989,4139.0,478.0
2238,Nebraska,Rock,Donald Trump,REP,744,True,42.5826,-99.5367,713.0,620.0
2239,Nebraska,Saline,Donald Trump,REP,3631,True,40.6253,-96.9575,7013.0,811.0
2240,Nebraska,Sarpy,Donald Trump,REP,51979,True,41.1485,-95.939,63970.0,1168.0
2241,Nebraska,Saunders,Donald Trump,REP,9108,True,41.2166,-96.6172,4520.0,595.0
2242,Nebraska,Scotts Bluff,Donald Trump,REP,10952,True,41.8684,-103.6616,14660.0,853.0
2243,Nebraska,Seward,Donald Trump,REP,6490,True,40.9099,-97.0957,7210.0,624.0
2244,Nebraska,Sheridan,Donald Trump,REP,2292,True,42.8064,-102.204,1764.0,731.0
2245,Nebraska,Sherman,Donald Trump,REP,1322,True,41.2766,-98.9677,1004.0,411.0
2246,Nebraska,Sioux,Donald Trump,REP,642,True,42.6879,-103.8826,288.0,184.6
2247,Nebraska,Stanton,Donald Trump,REP,2561,True,41.9471,-97.2171,1847.0,410.0
2248,Nebraska,Thayer,Donald Trump,REP,2308,True,40.1685,-97.5866,1654.0,432.0
2249,Nebraska,Thomas,Donald Trump,REP,377,True,41.979,-100.5746,236.0,142.5
2250,Nebraska,Thurston,Donald Trump,REP,1180,True,42.1108,-96.7113,1216.0,664.0
2251,Nebraska,Valley,Donald Trump,REP,1901,True,41.5993,-98.9166,2112.0,388.0
2252,Nebraska,Washington,Donald Trump,REP,8583,True,41.5416,-96.1359,7830.0,548.0
2253,Nebraska,Wayne,Donald Trump,REP,3055,True,42.2379,-97.0101,5603.0,769.0
2254,Nebraska,Webster,Donald Trump,REP,1511,True,40.0864,-98.5222,1091.0,409.0
2255,Nebraska,Wheeler,Donald Trump,REP,438,True,41.7803,-98.6785,116.0,85.6
2256,Nebraska,York,Donald Trump,REP,5337,True,40.8701,-97.5928,7810.0,461.0
2257,Nevada,Churchill,Donald Trump,REP,9372,True,39.4737,-118.7779,8540.0,887.0
2258,Nevada,Clark,Joe Biden,DEM,521852,True,36.2333,-115.2654,2165405.0,1754.0
2259,Nevada,Douglas,Donald Trump,REP,21630,True,38.8957,-119.7492,11432.0,427.0
2260,Nevada,Elko,Donald Trump,REP,16741,True,40.8381,-115.7678,20396.0,441.0
2261,Nevada,Esmeralda,Donald Trump,REP,400,True,37.6469,-118.0345,305.0,3.0
2262,Nevada,Eureka,Donald Trump,REP,895,True,40.4198,-116.5753,483.0,83.0
2263,Nevada,Humboldt,Donald Trump,REP,5877,True,40.9645,-117.7247,7752.0,306.0
2264,Nevada,Lander,Donald Trump,REP,2198,True,40.6299,-116.9518,3908.0,246.0
2265,Nevada,Lincoln,Donald Trump,REP,2067,True,37.9519,-114.4434,1435.0,90.0
2266,Nevada,Lyon,Donald Trump,REP,20914,True,39.5627,-119.1906,20616.0,65.0
2267,Nevada,Mineral,Donald Trump,REP,1423,True,38.5253,-118.626,2734.0,600.0
2268,Nevada,Nye,Donald Trump,REP,17528,True,36.2235,-115.9974,38390.0,45.0
2269,Nevada,Pershing,Donald Trump,REP,1731,True,40.1787,-118.4775,1736.0,778.0
2270,Nevada,Storey,Donald Trump,REP,1908,True,39.3074,-119.6483,661.0,294.0
2271,Nevada,Washoe,Joe Biden,DEM,128128,True,39.5497,-119.8483,440547.0,890.0
2272,Nevada,White Pine,Donald Trump,REP,3403,True,39.265,-114.8708,3993.0,202.0
2273,Nevada,Carson City,Donald Trump,REP,16113,True,39.1511,-119.7476,55244.0,147.0
2274,New Hampshire,Alton,Donald Trump,REP,2420,True,,,,
2275,New Hampshire,Barnstead,Donald Trump,REP,1698,True,,,,
2276,New Hampshire,Belmont,Donald Trump,REP,2365,True,,,,
2277,New Hampshire,Center Harbor,Donald Trump,REP,407,True,,,,
2278,New Hampshire,Gilford,Donald Trump,REP,2748,True,,,,
2279,New Hampshire,Gilmanton,Donald Trump,REP,1423,True,,,,
2280,New Hampshire,Laconia,Donald Trump,REP,4642,True,,,,
2281,New Hampshire,Meredith,Donald Trump,REP,2208,True,,,,
2282,New Hampshire,New Hampton,Donald Trump,REP,810,True,,,,
2283,New Hampshire,Sanbornton,Donald Trump,REP,1134,True,,,,
2284,New Hampshire,Tilton,Donald Trump,REP,1044,True,,,,
2285,New Hampshire,Albany,Joe Biden,DEM,250,True,,,,
2286,New Hampshire,Bartlett,Joe Biden,DEM,1374,True,,,,
2287,New Hampshire,Brookfield,Donald Trump,REP,315,True,,,,
2288,New Hampshire,Chatham,Donald Trump,REP,130,True,,,,
2289,New Hampshire,Conway,Joe Biden,DEM,3411,True,,,,
2290,New Hampshire,Eaton,Joe Biden,DEM,188,True,,,,
2291,New Hampshire,Effingham,Donald Trump,REP,526,True,,,,
2292,New Hampshire,Freedom,Joe Biden,DEM,538,True,,,,
2293,New Hampshire,Harts Location,Joe Biden,DEM,23,True,,,,
2294,New Hampshire,Jackson,Joe Biden,DEM,567,True,,,,
2295,New Hampshire,Madison,Joe Biden,DEM,926,True,,,,
2296,New Hampshire,Moultonborough,Donald Trump,REP,1997,True,,,,
2297,New Hampshire,Ossipee,Donald Trump,REP,1487,True,,,,
2298,New Hampshire,Sandwich,Joe Biden,DEM,718,True,,,,
2299,New Hampshire,Tamworth,Joe Biden,DEM,899,True,,,,
2300,New Hampshire,Tuftonboro,Donald Trump,REP,1012,True,,,,
2301,New Hampshire,Wakefield,Donald Trump,REP,1986,True,,,,
2302,New Hampshire,Wolfeboro,Donald Trump,REP,2371,True,,,,
2303,New Hampshire,Alstead,Joe Biden,DEM,684,True,,,,
2304,New Hampshire,Chesterfield,Joe Biden,DEM,1390,True,,,,
2305,New Hampshire,Dublin,Joe Biden,DEM,687,True,,,,
2306,New Hampshire,Fitzwilliam,Donald Trump,REP,682,True,,,,
2307,New Hampshire,Gilsum,Donald Trump,REP,263,True,,,,
2308,New Hampshire,Harrisville,Joe Biden,DEM,553,True,,,,
2309,New Hampshire,Hinsdale,Joe Biden,DEM,1048,True,,,,
2310,New Hampshire,Jaffrey,Joe Biden,DEM,1528,True,,,,
2311,New Hampshire,Keene,Joe Biden,DEM,8950,True,,,,
2312,New Hampshire,Marlborough,Joe Biden,DEM,806,True,,,,
2313,New Hampshire,Marlow,Joe Biden,DEM,277,True,,,,
2314,New Hampshire,Nelson,Joe Biden,DEM,275,True,,,,
2315,New Hampshire,Richmond,Donald Trump,REP,413,True,,,,
2316,New Hampshire,Rindge,Donald Trump,REP,2144,True,,,,
2317,New Hampshire,Roxbury,Joe Biden,DEM,92,True,,,,
2318,New Hampshire,Stoddard,Donald Trump,REP,430,True,,,,
2319,New Hampshire,Sullivan,Joe Biden,DEM,216,True,43.379,-72.3368,12969.0,116.0
2320,New Hampshire,Surry,Joe Biden,DEM,307,True,,,,
2321,New Hampshire,Swanzey,Joe Biden,DEM,2008,True,,,,
2322,New Hampshire,Troy,Donald Trump,REP,583,True,,,,
2323,New Hampshire,Walpole,Joe Biden,DEM,1470,True,,,,
2324,New Hampshire,Westmoreland,Joe Biden,DEM,660,True,,,,
2325,New Hampshire,Winchester,Donald Trump,REP,988,True,,,,
2326,New Hampshire,Berlin,Joe Biden,DEM,2147,True,,,,
2327,New Hampshire,Carroll,Donald Trump,REP,267,True,44.0415,-71.1224,2410.0,136.0
2328,New Hampshire,Clarksville,Donald Trump,REP,108,True,,,,
2329,New Hampshire,Colebrook,Donald Trump,REP,630,True,,,,
2330,New Hampshire,Columbia,Donald Trump,REP,235,True,,,,
2331,New Hampshire,Dalton,Donald Trump,REP,295,True,,,,
2332,New Hampshire,Dixville,Joe Biden,DEM,5,True,,,,
2333,New Hampshire,Dummer,Donald Trump,REP,113,True,,,,
2334,New Hampshire,Errol,Donald Trump,REP,148,True,,,,
2335,New Hampshire,Gorham,Joe Biden,DEM,906,True,,,,
2336,New Hampshire,Jefferson,Donald Trump,REP,394,True,,,,
2337,New Hampshire,Lancaster,Donald Trump,REP,874,True,,,,
2338,New Hampshire,Milan,Donald Trump,REP,437,True,,,,
2339,New Hampshire,Millsfield,Donald Trump,REP,16,True,,,,
2340,New Hampshire,Northumberland,Donald Trump,REP,614,True,,,,
2341,New Hampshire,Pittsburg,Donald Trump,REP,380,True,,,,
2342,New Hampshire,Randolph,Joe Biden,DEM,186,True,,,,
2343,New Hampshire,Shelburne,Joe Biden,DEM,131,True,,,,
2344,New Hampshire,Stark,Donald Trump,REP,188,True,,,,
2345,New Hampshire,Stewartstown,Donald Trump,REP,291,True,,,,
2346,New Hampshire,Stratford,Joe Biden,DEM,159,True,,,,
2347,New Hampshire,Wentworth's Location,Donald Trump,REP,13,True,,,,
2348,New Hampshire,Whitefield,Donald Trump,REP,669,True,,,,
2349,New Hampshire,Alexandria,Donald Trump,REP,616,True,,,,
2350,New Hampshire,Ashland,Joe Biden,DEM,632,True,,,,
2351,New Hampshire,Bath,Donald Trump,REP,353,True,,,,
2352,New Hampshire,Benton,Donald Trump,REP,143,True,,,,
2353,New Hampshire,Bethlehem,Joe Biden,DEM,1021,True,,,,
2354,New Hampshire,Bridgewater,Donald Trump,REP,472,True,,,,
2355,New Hampshire,Bristol,Donald Trump,REP,994,True,,,,
2356,New Hampshire,Campton,Joe Biden,DEM,1120,True,,,,
2357,New Hampshire,Canaan,Joe Biden,DEM,1162,True,,,,
2358,New Hampshire,Dorchester,Donald Trump,REP,124,True,,,,
2359,New Hampshire,Easton,Joe Biden,DEM,167,True,,,,
2360,New Hampshire,Ellsworth,Joe Biden,DEM,45,True,,,,
2361,New Hampshire,Enfield,Joe Biden,DEM,1777,True,,,,
2362,New Hampshire,Franconia,Joe Biden,DEM,542,True,,,,
2363,New Hampshire,Grafton,Donald Trump,REP,423,True,43.6353,-72.2531,13718.0,131.0
2364,New Hampshire,Groton,Donald Trump,REP,232,True,,,,
2365,New Hampshire,Hanover,Joe Biden,DEM,6210,True,,,,
2366,New Hampshire,Haverhill,Donald Trump,REP,1180,True,,,,
2367,New Hampshire,Hebron,Donald Trump,REP,267,True,,,,
2368,New Hampshire,Holderness,Joe Biden,DEM,890,True,,,,
2369,New Hampshire,Landaff,Donald Trump,REP,155,True,,,,
2370,New Hampshire,Lebanon,Joe Biden,DEM,5895,True,,,,
2371,New Hampshire,Lincoln,Joe Biden,DEM,513,True,,,,
2372,New Hampshire,Lisbon,Donald Trump,REP,431,True,,,,
2373,New Hampshire,Littleton,Joe Biden,DEM,1557,True,,,,
2374,New Hampshire,Lyman,Donald Trump,REP,208,True,,,,
2375,New Hampshire,Lyme,Joe Biden,DEM,1074,True,,,,
2376,New Hampshire,Monroe,Donald Trump,REP,309,True,,,,
2377,New Hampshire,Orange,Donald Trump,REP,110,True,,,,
2378,New Hampshire,Orford,Joe Biden,DEM,539,True,,,,
2379,New Hampshire,Piermont,Joe Biden,DEM,241,True,,,,
2380,New Hampshire,Plymouth,Joe Biden,DEM,2214,True,,,,
2381,New Hampshire,Rumney,Donald Trump,REP,527,True,,,,
2382,New Hampshire,Sugar Hill,Joe Biden,DEM,316,True,,,,
2383,New Hampshire,Thornton,Joe Biden,DEM,958,True,,,,
2384,New Hampshire,Warren,Donald Trump,REP,275,True,,,,
2385,New Hampshire,Waterville,Joe Biden,DEM,238,True,,,,
2386,New Hampshire,Wentworth,Donald Trump,REP,323,True,,,,
2387,New Hampshire,Woodstock,Joe Biden,DEM,480,True,,,,
2388,New Hampshire,Amherst,Joe Biden,DEM,4796,True,,,,
2389,New Hampshire,Antrim,Donald Trump,REP,779,True,,,,
2390,New Hampshire,Bedford,Joe Biden,DEM,7521,True,,,,
2391,New Hampshire,Bennington,Donald Trump,REP,424,True,,,,
2392,New Hampshire,Brookline,Joe Biden,DEM,1903,True,,,,
2393,New Hampshire,Deering,Donald Trump,REP,670,True,,,,
2394,New Hampshire,Francestown,Joe Biden,DEM,592,True,,,,
2395,New Hampshire,Goffstown,Donald Trump,REP,5040,True,,,,
2396,New Hampshire,Greenfield,Joe Biden,DEM,529,True,,,,
2397,New Hampshire,Greenville,Donald Trump,REP,532,True,,,,
2398,New Hampshire,Hancock,Joe Biden,DEM,875,True,,,,
2399,New Hampshire,Hillsborough,Donald Trump,REP,1722,True,42.7491,-71.491,231409.0,1115.0
2400,New Hampshire,Hollis,Joe Biden,DEM,3277,True,,,,
2401,New Hampshire,Hudson,Donald Trump,REP,7744,True,,,,
2402,New Hampshire,Litchfield,Donald Trump,REP,2824,True,,,,
2403,New Hampshire,Lyndeborough,Joe Biden,DEM,564,True,,,,
2404,New Hampshire,Manchester,Joe Biden,DEM,29464,True,,,,
2405,New Hampshire,Mason,Donald Trump,REP,535,True,,,,
2406,New Hampshire,Merrimack,Joe Biden,DEM,8725,True,43.2305,-71.5595,43503.0,262.0
2407,New Hampshire,Milford,Joe Biden,DEM,4644,True,,,,
2408,New Hampshire,Mont Vernon,Joe Biden,DEM,1011,True,,,,
2409,New Hampshire,Nashua,Joe Biden,DEM,26770,True,,,,
2410,New Hampshire,New Boston,Donald Trump,REP,2036,True,,,,
2411,New Hampshire,New Ipswich,Donald Trump,REP,2099,True,,,,
2412,New Hampshire,Pelham,Donald Trump,REP,5253,True,,,,
2413,New Hampshire,Peterborough,Joe Biden,DEM,3090,True,,,,
2414,New Hampshire,Sharon,Joe Biden,DEM,153,True,,,,
2415,New Hampshire,Temple,Joe Biden,DEM,518,True,,,,
2416,New Hampshire,Weare,Donald Trump,REP,3213,True,,,,
2417,New Hampshire,Wilton,Joe Biden,DEM,1330,True,,,,
2418,New Hampshire,Windsor,Donald Trump,REP,91,True,,,,
2419,New Hampshire,Allenstown,Donald Trump,REP,1233,True,,,,
2420,New Hampshire,Andover,Joe Biden,DEM,844,True,,,,
2421,New Hampshire,Boscawen,Donald Trump,REP,1064,True,,,,
2422,New Hampshire,Bow,Joe Biden,DEM,3256,True,,,,
2423,New Hampshire,Bradford,Joe Biden,DEM,563,True,,,,
2424,New Hampshire,Canterbury,Joe Biden,DEM,1009,True,,,,
2425,New Hampshire,Chichester,Donald Trump,REP,930,True,,,,
2426,New Hampshire,Concord,Joe Biden,DEM,15511,True,,,,
2427,New Hampshire,Danbury,Donald Trump,REP,414,True,,,,
2428,New Hampshire,Dunbarton,Donald Trump,REP,1121,True,,,,
2429,New Hampshire,Epsom,Donald Trump,REP,1702,True,,,,
2430,New Hampshire,Franklin,Donald Trump,REP,2281,True,,,,
2431,New Hampshire,Henniker,Joe Biden,DEM,1569,True,,,,
2432,New Hampshire,Hill,Donald Trump,REP,403,True,,,,
2433,New Hampshire,Hooksett,Donald Trump,REP,4387,True,,,,
2434,New Hampshire,Hopkinton,Joe Biden,DEM,2688,True,,,,
2435,New Hampshire,Loudon,Donald Trump,REP,2152,True,,,,
2436,New Hampshire,Newbury,Joe Biden,DEM,905,True,,,,
2437,New Hampshire,New London,Joe Biden,DEM,2081,True,,,,
2438,New Hampshire,Northfield,Donald Trump,REP,1435,True,,,,
2439,New Hampshire,Pembroke,Joe Biden,DEM,2189,True,,,,
2440,New Hampshire,Pittsfield,Donald Trump,REP,1230,True,,,,
2441,New Hampshire,Salisbury,Donald Trump,REP,517,True,,,,
2442,New Hampshire,Sutton,Joe Biden,DEM,753,True,,,,
2443,New Hampshire,Warner,Joe Biden,DEM,1050,True,,,,
2444,New Hampshire,Webster,Donald Trump,REP,669,True,,,,
2445,New Hampshire,Wilmot,Joe Biden,DEM,583,True,,,,
2446,New Hampshire,Atkinson,Donald Trump,REP,2795,True,,,,
2447,New Hampshire,Auburn,Donald Trump,REP,2265,True,,,,
2448,New Hampshire,Brentwood,Joe Biden,DEM,1505,True,,,,
2449,New Hampshire,Candia,Donald Trump,REP,1702,True,,,,
2450,New Hampshire,Chester,Donald Trump,REP,1951,True,,,,
2451,New Hampshire,Danville,Donald Trump,REP,1686,True,,,,
2452,New Hampshire,Deerfield,Donald Trump,REP,1786,True,,,,
2453,New Hampshire,Derry,Donald Trump,REP,9412,True,,,,
2454,New Hampshire,East Kingston,Donald Trump,REP,889,True,,,,
2455,New Hampshire,Epping,Donald Trump,REP,2311,True,,,,
2456,New Hampshire,Exeter,Joe Biden,DEM,6820,True,,,,
2457,New Hampshire,Fremont,Donald Trump,REP,1635,True,,,,
2458,New Hampshire,Greenland,Joe Biden,DEM,1723,True,,,,
2459,New Hampshire,Hampstead,Donald Trump,REP,3303,True,,,,
2460,New Hampshire,Hampton,Joe Biden,DEM,6150,True,,,,
2461,New Hampshire,Hampton Falls,Donald Trump,REP,863,True,,,,
2462,New Hampshire,Kensington,Joe Biden,DEM,805,True,,,,
2463,New Hampshire,Kingston,Donald Trump,REP,2311,True,,,,
2464,New Hampshire,Londonderry,Donald Trump,REP,7905,True,,,,
2465,New Hampshire,New Castle,Joe Biden,DEM,619,True,,,,
2466,New Hampshire,Newfields,Joe Biden,DEM,719,True,,,,
2467,New Hampshire,Newington,Donald Trump,REP,325,True,,,,
2468,New Hampshire,Newmarket,Joe Biden,DEM,3953,True,,,,
2469,New Hampshire,Newton,Donald Trump,REP,1680,True,,,,
2470,New Hampshire,North Hampton,Joe Biden,DEM,1987,True,,,,
2471,New Hampshire,Northwood,Donald Trump,REP,1483,True,,,,
2472,New Hampshire,Nottingham,Joe Biden,DEM,1769,True,,,,
2473,New Hampshire,Plaistow,Donald Trump,REP,2504,True,,,,
2474,New Hampshire,Portsmouth,Joe Biden,DEM,10663,True,,,,
2475,New Hampshire,Raymond,Donald Trump,REP,3517,True,,,,
2476,New Hampshire,Rye,Joe Biden,DEM,2781,True,,,,
2477,New Hampshire,Salem,Donald Trump,REP,9969,True,,,,
2478,New Hampshire,Sandown,Donald Trump,REP,2273,True,,,,
2479,New Hampshire,Seabrook,Donald Trump,REP,2595,True,,,,
2480,New Hampshire,South Hampton,Donald Trump,REP,326,True,,,,
2481,New Hampshire,Stratham,Joe Biden,DEM,3306,True,,,,
2482,New Hampshire,Windham,Donald Trump,REP,5196,True,,,,
2483,New Hampshire,Barrington,Joe Biden,DEM,3142,True,,,,
2484,New Hampshire,Dover,Joe Biden,DEM,12508,True,,,,
2485,New Hampshire,Durham,Joe Biden,DEM,5970,True,,,,
2486,New Hampshire,Farmington,Donald Trump,REP,2000,True,,,,
2487,New Hampshire,Lee,Joe Biden,DEM,1957,True,,,,
2488,New Hampshire,Madbury,Joe Biden,DEM,824,True,,,,
2489,New Hampshire,Middleton,Donald Trump,REP,643,True,,,,
2490,New Hampshire,Milton,Donald Trump,REP,1476,True,,,,
2491,New Hampshire,New Durham,Donald Trump,REP,1109,True,,,,
2492,New Hampshire,Rochester,Donald Trump,REP,8367,True,,,,
2493,New Hampshire,Rollinsford,Joe Biden,DEM,951,True,,,,
2494,New Hampshire,Somersworth,Joe Biden,DEM,3422,True,,,,
2495,New Hampshire,Strafford,Donald Trump,REP,1408,True,43.1887,-70.8845,89874.0,461.0
2496,New Hampshire,Acworth,Joe Biden,DEM,293,True,,,,
2497,New Hampshire,Charlestown,Donald Trump,REP,1239,True,,,,
2498,New Hampshire,Claremont,Joe Biden,DEM,2895,True,,,,
2499,New Hampshire,Cornish,Joe Biden,DEM,679,True,,,,
