state,county,Polarization Indicator,Mean,const
Oregon,Wallowa,3.850324661635691,46.428,1
Oregon,Wasco,0.9369100316102799,50.888,1
Oregon,Washington,3.130489521216569,86.91,1
Pennsylvania,Adams,4.43058475833755,82.544,1
Pennsylvania,Allegheny,3.644989075847576,83.046,1
Pennsylvania,Armstrong,6.699760626532129,53.176,1
Pennsylvania,Beaver,3.6614374354169983,41.059,1
Pennsylvania,Bedford,10.125042395786968,49.891,1
Pennsylvania,Berks,2.406091158878499,89.802,1
Pennsylvania,Blair,6.509505359904689,43.819,1
Pennsylvania,Bradford,5.140141304631513,50.599,1
Pennsylvania,Bucks,2.0431565206783286,98.509,1
Pennsylvania,Butler,5.062268727868678,53.925,1
Pennsylvania,Cambria,5.892649672100214,52.112,1
Pennsylvania,Cameron,6.261541068437078,53.136,1
Pennsylvania,Carbon,4.987744796240576,56.091,1
Pennsylvania,Centre,1.8587554592820654,54.491,1
Pennsylvania,Chester,3.3425364371816566,242.857,1
Pennsylvania,Clarion,6.4631379297315155,45.574,1
Pennsylvania,Clearfield,5.612486080160912,44.522,1
Pennsylvania,Columbia,4.2050053793420705,56.85,1
Pennsylvania,Crawford,5.478101580746995,60.352,1
Pennsylvania,Cumberland,2.6458397016538098,48.647,1
Pennsylvania,Dauphin,2.522032403761832,47.073,1
Pennsylvania,Delaware,4.657909876084444,40.831,1
Pennsylvania,Erie,0.8572972099710032,65.522,1
Pennsylvania,Fayette,6.663941750804824,53.517,1
Pennsylvania,Franklin,5.586000807189446,70.323,1
Pennsylvania,Greene,6.54507363035861,53.028,1
Pennsylvania,Huntingdon,6.373020054525532,48.497,1
Pennsylvania,Indiana,5.704107476657777,41.001,1
Pennsylvania,Lackawanna,2.983364012234023,56.06,1
Pennsylvania,Lancaster,2.8879559428957338,53.858,1
Pennsylvania,Lawrence,5.213792548091162,54.192,1
Pennsylvania,Lebanon,4.367912669441333,62.553,1
Pennsylvania,Lehigh,2.5449785802921587,76.752,1
Pennsylvania,Luzerne,3.8105221426126987,62.274,1
Pennsylvania,Lycoming,5.46174828010904,61.759,1
Pennsylvania,Mercer,4.501493181180557,51.597,1
Pennsylvania,Mifflin,7.259085558395411,49.283,1
Pennsylvania,Montgomery,5.084154888418071,79.304,1
Pennsylvania,Northampton,0.7082565490697873,86.727,1
Pennsylvania,Northumberland,4.988518928591675,50.963,1
Pennsylvania,Perry,5.493494708068759,54.378,1
Pennsylvania,Pike,4.385889287786514,48.973,1
Pennsylvania,Schuylkill,5.291878692818127,52.567,1
Pennsylvania,Snyder,6.06075849397311,44.57,1
Pennsylvania,Somerset,7.3436420129377495,48.393,1
Pennsylvania,Susquehanna,5.388168748243407,55.946,1
Pennsylvania,Tioga,5.342006836109164,57.156,1
Pennsylvania,Union,4.1456748206184555,55.012,1
Pennsylvania,Venango,5.4193158200292455,80.025,1
Pennsylvania,Warren,4.852581831589927,47.093,1
Pennsylvania,Washington,4.539226823223506,46.608,1
Pennsylvania,Westmoreland,4.525784146848433,53.013,1
Pennsylvania,York,4.021842954486398,73.154,1
Rhode Island,Providence,5.863429686822184,129.181,1
South Carolina,Abbeville,5.929788627126026,34.188,1
South Carolina,Aiken,3.8237078683165096,48.706,1
South Carolina,Anderson,5.45204527176063,48.741,1
South Carolina,Beaufort,2.828282459266478,50.792,1
South Carolina,Charleston,2.6300761611590135,78.102,1
South Carolina,Cherokee,6.732597481838567,34.245,1
South Carolina,Chesterfield,5.1109315806046185,34.076,1
South Carolina,Colleton,2.761621990171267,57.538,1
South Carolina,Darlington,2.10153238284933,41.837,1
South Carolina,Dorchester,2.291110830670706,59.196,1
South Carolina,Fairfield,4.622996108937992,26.366,1
South Carolina,Greenville,3.034254542216135,124.57,1
South Carolina,Greenwood,4.116331624943698,35.798,1
South Carolina,Hampton,4.317955169070802,45.365,1
South Carolina,Horry,5.849567607383029,46.694,1
South Carolina,Lancaster,4.286771928884791,41.464,1
South Carolina,Marion,5.1111610170438535,43.688,1
South Carolina,Oconee,5.889265933663555,47.525,1
South Carolina,Orangeburg,6.678274367993723,40.717,1
South Carolina,Pickens,5.4257379028796136,42.158,1
South Carolina,Richland,5.026537267036196,110.475,1
South Carolina,Sumter,3.4338211283626365,33.122,1
South Carolina,Union,4.8339328165397735,29.57,1
South Carolina,York,3.200904299871061,53.488,1
South Dakota,Aurora,4.51848057057532,50.569,1
South Dakota,Beadle,4.033743216585482,78.796,1
South Dakota,Bon Homme,5.800383129108321,58.623,1
South Dakota,Brule,4.0093175062186885,41.412,1
South Dakota,Campbell,8.366600265340756,52.192,1
South Dakota,Charles Mix,5.04608392349582,47.052,1
South Dakota,Corson,1.3363062095621219,43.615,1
South Dakota,Dewey,2.7527763762750106,49.039,1
South Dakota,Douglas,7.377993128805126,13.534,1
South Dakota,Faulk,6.18869937870632,50.715,1
South Dakota,Gregory,6.41287766919033,52.682,1
South Dakota,Hamlin,5.191639914323797,94.107,1
South Dakota,Hughes,3.2185199964800493,66.436,1
South Dakota,Hutchinson,5.980843736738044,53.0,1
South Dakota,Lake,3.606669449246636,52.999,1
South Dakota,Lyman,4.151305015694864,59.815,1
South Dakota,McCook,4.540820148282425,57.993,1
South Dakota,McPherson,5.620728831085217,42.499,1
South Dakota,Meade,3.5946583464149944,48.874,1
South Dakota,Miner,3.8813034059491223,53.238,1
South Dakota,Minnehaha,1.8380478879875914,55.805,1
South Dakota,Pennington,2.7962154753015454,59.363,1
South Dakota,Spink,4.258068522344797,47.118,1
South Dakota,Turner,4.251544454912925,58.645,1
South Dakota,Union,4.1601023560608725,65.526,1
South Dakota,Walworth,5.347133506346543,37.152,1
South Dakota,Yankton,2.9095268575239968,54.965,1
Tennessee,Anderson,4.2120167700660724,60.811,1
Tennessee,Benton,8.105455736626578,41.534,1
Tennessee,Carter,6.30261494501439,41.789,1
Tennessee,Cheatham,5.382752639126748,71.475,1
Tennessee,Chester,4.542726454054177,24.221,1
Tennessee,Crockett,7.468578246021739,43.66,1
Tennessee,Cumberland,6.938747300429431,59.994,1
Tennessee,Davidson,3.196437500381981,62.867,1
Tennessee,DeKalb,7.354448455724745,45.479,1
Tennessee,Fentress,9.173257254031888,39.775,1
Tennessee,Franklin,5.697911211208762,78.94,1
Tennessee,Gibson,5.864033189358809,58.578,1
Tennessee,Giles,7.321427851527594,46.603,1
Tennessee,Hamilton,2.182197697962892,67.697,1
Tennessee,Hardeman,3.5840659111244806,26.503,1
Tennessee,Hardin,6.177124148428461,75.476,1
Tennessee,Henry,5.438820573503895,42.665,1
Tennessee,Jefferson,6.708683243988138,56.431,1
Tennessee,Lawrence,8.014206961859248,40.974,1
Tennessee,Lewis,7.3484692283495345,42.956,1
Tennessee,Macon,8.990073891321948,43.61,1
Tennessee,Marion,6.331139971074193,54.378,1
Tennessee,Monroe,7.216370278748174,51.561,1
Tennessee,Morgan,6.632674152422516,52.837,1
Tennessee,Obion,7.59957374638608,45.863,1
Tennessee,Polk,8.350858764538122,38.1,1
Tennessee,Rhea,6.3103962567679694,38.624,1
Tennessee,Robertson,5.692171641466024,63.496,1
Tennessee,Scott,10.639245668142868,32.358,1
Tennessee,Sevier,4.9303588519814,60.851,1
Tennessee,Shelby,4.353754152926401,117.661,1
Tennessee,Tipton,5.744562646538029,57.345,1
Tennessee,Unicoi,7.32061458140383,41.302,1
Tennessee,Van Buren,7.1673864533335,40.573,1
Tennessee,Warren,5.807969549512622,52.874,1
Tennessee,Washington,4.410473302796801,56.951,1
Tennessee,Weakley,4.808560808941854,40.819,1
Tennessee,Williamson,3.900910117976715,111.205,1
Tennessee,Wilson,3.969122394720231,82.891,1
Texas,Anderson,8.298073553021691,202.91,1
Texas,Archer,8.779521627059188,61.391,1
Texas,Austin,7.379806126283973,120.476,1
Texas,Bastrop,2.7330623171873762,81.606,1
Texas,Bee,4.644505202002531,53.143,1
Texas,Bell,2.099529159225373,98.61,1
Texas,Bosque,7.844849690508204,47.763,1
Texas,Bowie,6.4131225392563325,53.96,1
Texas,Brazoria,3.4844837790121623,55.854,1
Texas,Brown,8.406951246932069,48.538,1
Texas,Caldwell,2.243509156061845,63.442,1
Texas,Cameron,3.7323573242056334,25.995,1
Texas,Camp,7.469939758793239,42.222,1
Texas,Cass,9.122067814488183,42.067,1
Texas,Castro,8.702490065109718,48.714,1
Texas,Chambers,6.650200415244183,83.816,1
Texas,Cherokee,7.435338859755543,40.012,1
Texas,Clay,8.764151118481823,64.309,1
Texas,Collin,1.5450710336585167,95.186,1
Texas,Comal,5.406669401485744,75.132,1
Texas,Coryell,4.0207368025423245,62.806,1
Texas,Dallas,4.27021139607822,70.455,1
Texas,DeWitt,9.433981132056603,63.475,1
Texas,Denton,2.2307918917461698,93.562,1
Texas,Ellis,4.906390446873942,59.457,1
Texas,Falls,6.321780783980235,31.991,1
Texas,Fayette,8.300547124666382,84.62,1
Texas,Fort Bend,2.985750008000222,76.875,1
Texas,Frio,3.434256491157704,73.436,1
Texas,Galveston,3.898862270556386,57.441,1
Texas,Garza,11.460075625114056,56.118,1
Texas,Glasscock,13.808210118138652,75.58,1
Texas,Gonzales,7.1482321046691135,39.574,1
Texas,Gregg,5.053394555820526,60.169,1
Texas,Guadalupe,3.897803063215357,61.947,1
Texas,Hardin,8.20206848256824,83.118,1
Texas,Harris,3.1450715946228436,169.67,1
Texas,Hartley,10.560934302102885,77.979,1
Texas,Haskell,8.414839499926533,48.827,1
Texas,Henderson,8.02852583844899,70.289,1
Texas,Hidalgo,4.178146065091775,37.321,1
Texas,Hill,7.907220619853381,44.245,1
Texas,Hopkins,7.456001208623058,43.397,1
Texas,Houston,8.679477710861024,37.94,1
Texas,Hudspeth,5.215361924162119,36.517,1
Texas,Hunt,6.333472293073422,43.257,1
Texas,Jefferson,1.1687069403442247,46.84,1
Texas,Johnson,6.465342773136715,58.883,1
Texas,Jones,7.539327782676261,51.441,1
Texas,Karnes,7.626939934597456,49.702,1
Texas,Kendall,6.479128373293119,73.992,1
Texas,King,inf,72.402,1
Texas,Knox,9.12040668949681,40.702,1
Texas,Lamb,7.552652063446943,49.634,1
Texas,Lampasas,5.9295668740313126,52.217,1
Texas,Liberty,8.4213436184543,49.157,1
Texas,Limestone,7.014577754595697,49.834,1
Texas,Llano,8.101723954473071,51.569,1
Texas,Lubbock,4.52987967010974,58.705,1
Texas,Lynn,10.897247358851684,40.106,1
Texas,Madison,8.77638877899105,58.02,1
Texas,Mason,7.681145747868608,35.252,1
Texas,Matagorda,6.426297324065959,28.652,1
Texas,Maverick,3.3029947677963745,44.088,1
Texas,McLennan,3.852390049165465,45.789,1
Texas,Milam,7.560864148142503,33.51,1
Texas,Montgomery,5.677429606248867,103.067,1
Texas,Moore,6.156017521428763,42.932,1
Texas,Motley,16.703293088490067,36.579,1
Texas,Nacogdoches,4.664872877264606,24.582,1
Texas,Navarro,6.288156255287323,50.216,1
Texas,Nolan,6.8649096226377315,44.255,1
Texas,Oldham,8.717797887081348,72.707,1
Texas,Parker,6.781776707439466,126.397,1
Texas,Pecos,5.081033498064218,72.152,1
Texas,Polk,7.724322518579912,54.485,1
Texas,Red River,8.72179840639879,35.173,1
Texas,Reeves,4.754499254169122,31.405,1
Texas,Refugio,4.791485503821684,47.659,1
Texas,Runnels,8.068457101577723,44.15,1
Texas,Rusk,7.620575485598664,64.626,1
Texas,Sabine,11.001336817164807,41.984,1
Texas,San Augustine,11.624686375697769,43.086,1
Texas,San Patricio,4.4276592762617435,43.987,1
Texas,San Saba,16.99159456067281,41.756,1
Texas,Shackelford,9.834342159711838,51.581,1
Texas,Sherman,7.535629654230248,61.336,1
Texas,Smith,5.3476935296402806,77.187,1
Texas,Starr,2.377312117334576,13.908,1
Texas,Stonewall,9.989994994993742,45.593,1
Texas,Sutton,8.320502943378436,64.222,1
Texas,Tarrant,0.3692974559204094,70.047,1
Texas,Terry,6.913081633715792,62.368,1
Texas,Travis,4.568708695946644,122.203,1
Texas,Tyler,10.382372117856825,57.619,1
Texas,Upshur,8.021116409684593,69.932,1
Texas,Uvalde,4.702742760739121,49.008,1
Texas,Waller,4.630899446325605,38.217,1
Texas,Ward,6.710913770595152,44.149,1
Texas,Webb,4.842436368737586,30.833,1
Texas,Wheeler,14.110279940525631,53.905,1
Texas,Wichita,4.861584103972696,45.304,1
Texas,Willacy,inf,49.236,1
Texas,Williamson,0.8381455160128458,75.956,1
Texas,Wise,7.860656204566292,53.007,1
Texas,Young,7.9973679880847115,48.432,1
Texas,Zapata,3.714835124201342,32.642,1
Utah,Beaver,6.979135572070035,108.17,1
Utah,Box Elder,4.119849637280129,66.584,1
Utah,Cache,2.720510407591265,56.442,1
Utah,Carbon,3.8915763126505816,52.411,1
Utah,Daggett,5.66421515598881,65.458,1
Utah,Duchesne,6.300982538650694,70.379,1
Utah,Emery,6.501341543132857,70.423,1
Utah,Garfield,5.2345009313209605,55.983,1
Utah,Iron,3.737814692029613,52.513,1
Utah,Millard,6.017650805100044,68.71,1
Utah,Rich,6.1300018822936,60.479,1
Utah,Salt Lake,1.6827273880316609,108.669,1
Utah,San Juan,1.3545414754431302,47.557,1
Utah,Sanpete,4.787826273297771,64.041,1
Utah,Sevier,5.924636831562175,54.373,1
Utah,Summit,2.903865085094766,84.433,1
Utah,Utah,2.7329609934086956,86.849,1
Utah,Wasatch,2.773593583953541,81.443,1
Utah,Washington,4.199224233462168,65.215,1
Vermont,Addison,1.1978241142570356,54.701,1
Vermont,Chittenden,1.8744368523675354,63.664,1
Vermont,Rutland,2.367148037303217,58.607,1
Vermont,Washington,1.0723805294763609,54.118,1
Vermont,Windham,2.943920288775949,44.911,1
Vermont,Windsor,2.894703844062046,45.282,1
Virginia,Accomack,2.7420554196675715,26.654,1
Virginia,Albemarle,3.9519463960473242,45.772,1
Virginia,Amelia,5.690380899606694,34.802,1
Virginia,Bedford,5.121589898723392,80.028,1
Virginia,Botetourt,5.411134246327261,47.912,1
Virginia,Brunswick,5.535433645255414,35.873,1
Virginia,Carroll,8.089911412782385,89.491,1
Virginia,Clarke,2.377673933350268,87.17,1
Virginia,Craig,6.509190826622869,51.979,1
Virginia,Cumberland,3.517811819867572,46.083,1
Virginia,Fairfax,4.489679736523464,190.556,1
Virginia,Fauquier,2.7599224114405314,92.848,1
Virginia,Frederick,3.7727278565706452,103.403,1
Virginia,Grayson,8.633499489363269,32.076,1
Virginia,Halifax,4.096399370774052,29.411,1
Virginia,Henrico,4.113516635225905,82.807,1
Virginia,Isle of Wight,3.508357368993562,51.674,1
Virginia,King and Queen,3.3862466931200785,74.134,1
Virginia,Lee,8.64517960685506,28.138,1
Virginia,Loudoun,3.5757525586574244,128.721,1
Virginia,Mathews,4.5563142999578075,76.389,1
Virginia,Northampton,2.5441555126853532,29.933,1
Virginia,Page,6.25487464223892,54.114,1
Virginia,Prince Edward,1.7965369214629685,39.454,1
Virginia,Prince William,3.9398972358630653,92.303,1
Virginia,Pulaski,4.714699890950472,45.917,1
Virginia,Scott,8.041013290428149,46.81,1
Virginia,Shenandoah,5.000519453536283,48.087,1
Virginia,Smyth,6.943494884575145,39.226,1
Virginia,Surry,2.75532878885513,51.683,1
Virginia,Sussex,3.8047589248453675,60.693,1
Washington,Adams,3.8527875144115686,52.156,1
Washington,Clallam,1.0583898437933774,32.393,1
Washington,Douglas,3.0807101304324425,42.039,1
Washington,Ferry,3.4178674903831747,34.573,1
Washington,Franklin,2.1411189233441563,56.676,1
Washington,Grant,3.435165881120052,46.12,1
Washington,Grays Harbor,1.4439958334227108,60.362,1
Washington,Island,1.8136758647622677,65.585,1
Washington,Jefferson,3.954266716644472,56.604,1
Washington,King,4.33040016162481,102.482,1
Washington,Kitsap,2.0500899620404507,65.03,1
Washington,Kittitas,1.789654704632668,66.862,1
Washington,Lewis,3.2614933781619104,48.838,1
Washington,Mason,1.0432490498727631,80.626,1
Washington,Okanogan,2.329024311496648,38.429,1
Washington,Pacific,0.7082212133692736,40.287,1
Washington,Pierce,1.7531890122500722,49.974,1
Washington,Skagit,1.5096204565351978,48.377,1
Washington,Snohomish,2.402843583965165,65.208,1
Washington,Spokane,1.0748437212730362,67.406,1
Washington,Walla Walla,1.5212696391880323,57.262,1
Washington,Whatcom,2.7238108607262115,66.707,1
Washington,Yakima,1.7319334082528128,57.826,1
West Virginia,Barbour,5.931500004863214,55.987,1
West Virginia,Boone,5.550355989745452,39.734,1
West Virginia,Braxton,5.532557763123568,44.153,1
West Virginia,Fayette,5.455088529765572,37.169,1
West Virginia,Hampshire,7.31137062053875,35.644,1
West Virginia,Harrison,4.497304699381941,51.659,1
West Virginia,Jefferson,2.3133848662932945,56.314,1
West Virginia,Kanawha,2.832895974181301,51.23,1
West Virginia,Lincoln,6.340052182927439,47.101,1
West Virginia,Logan,7.181825419223253,46.428,1
West Virginia,McDowell,9.106853606416195,31.452,1
West Virginia,Mercer,6.334053568143039,48.314,1
West Virginia,Mineral,6.550341727283093,31.601,1
West Virginia,Nicholas,6.95873551731922,39.721,1
West Virginia,Ohio,3.998052485399918,73.579,1
West Virginia,Preston,6.054169475372297,45.567,1
West Virginia,Raleigh,6.083491528686539,50.399,1
West Virginia,Randolph,5.673436241633353,18.963,1
West Virginia,Ritchie,7.988272654335229,48.572,1
West Virginia,Wayne,5.568747516732061,36.799,1
West Virginia,Wood,5.066746913969635,72.002,1
West Virginia,Wyoming,8.69258164239808,16.052,1
Wisconsin,Adams,4.886910042529894,57.727,1
Wisconsin,Bayfield,3.6317564858362674,51.306,1
Wisconsin,Brown,1.9828486590141163,71.829,1
Wisconsin,Buffalo,4.022477827018125,45.553,1
Wisconsin,Calumet,3.4686989650242293,58.191,1
Wisconsin,Chippewa,3.3904716199435487,41.351,1
Wisconsin,Columbia,0.9858014563177493,59.53,1
Wisconsin,Crawford,2.3382072437562282,48.611,1
Wisconsin,Dane,5.589361111078608,89.428,1
Wisconsin,Dodge,4.548436639337627,54.692,1
Wisconsin,Door,0.9537595718378264,59.448,1
Wisconsin,Douglas,2.069230875932033,74.104,1
Wisconsin,Dunn,2.686235103418352,53.235,1
Wisconsin,Fond du Lac,4.084638102310006,56.695,1
Wisconsin,Grant,2.5919005995502062,58.921,1
Wisconsin,Green,1.3292251044267642,57.246,1
Wisconsin,Green Lake,4.904111995602141,58.334,1
Wisconsin,Iowa,2.743262691773872,22.24,1
Wisconsin,Jackson,3.347294364414907,55.828,1
Wisconsin,Jefferson,2.9024906776413073,70.58,1
Wisconsin,Juneau,4.324997974177042,48.649,1
Wisconsin,Kenosha,1.3291681073502135,74.285,1
Wisconsin,Lafayette,3.673452446073478,44.991,1
Wisconsin,Manitowoc,3.621429841700741,64.247,1
Wisconsin,Marathon,3.2364489755270816,64.992,1
Wisconsin,Marinette,5.068463316267517,31.087,1
Wisconsin,Marquette,4.814308890532258,37.293,1
Wisconsin,Menominee,10.671873729054747,28.944,1
Wisconsin,Milwaukee,4.990636657618547,61.124,1
Wisconsin,Oconto,5.891661805646756,35.49,1
Wisconsin,Outagamie,2.33251133696191,50.834,1
Wisconsin,Ozaukee,2.6450360498157632,90.405,1
Wisconsin,Pepin,3.9271535762263747,51.537,1
Wisconsin,Portage,1.1352589067645,82.11,1
Wisconsin,Racine,1.543629150482565,71.051,1
Wisconsin,Rock,2.467175818975845,59.048,1
Wisconsin,Sauk,1.0107396719162567,47.163,1
Wisconsin,Sawyer,3.7012199510720234,40.985,1
Wisconsin,Shawano,5.085127422230592,61.462,1
Wisconsin,Sheboygan,2.8419823980466647,78.002,1
Wisconsin,Taylor,3.843671360016296,29.241,1
Wisconsin,Trempealeau,3.118523823813866,57.208,1
Wisconsin,Vernon,1.7517272581931167,46.131,1
Wisconsin,Walworth,3.3945421880817253,76.36,1
Wisconsin,Washburn,3.733343422100977,66.147,1
Wisconsin,Washington,5.328356017846059,63.765,1
Wisconsin,Waukesha,3.5428664559381255,72.641,1
Wisconsin,Winnebago,1.3103097972257867,78.633,1
Wisconsin,Wood,3.564940392208543,57.534,1
Wyoming,Albany,0.7363988716023753,23.53,1
Wyoming,Carbon,4.010636083431401,59.69,1
Wyoming,Converse,5.131601439446884,68.068,1
Wyoming,Crook,6.030478145774733,68.007,1
Wyoming,Fremont,3.330254988825674,64.482,1
Wyoming,Goshen,4.792572378170203,45.379,1
Wyoming,Johnson,4.6841409533219895,60.749,1
Wyoming,Laramie,2.6005910173024667,37.5,1
Wyoming,Lincoln,4.751415511938375,71.699,1
Wyoming,Niobrara,5.245406153415169,62.164,1
Wyoming,Park,4.3628445944665035,55.72,1
Wyoming,Platte,4.720326416836179,127.999,1
Wyoming,Sheridan,3.7935661206098827,68.733,1
Wyoming,Uinta,4.329668780176117,89.13,1
Wyoming,Weston,6.0519969156193945,69.215,1
