,Unnamed: 0,state,county,candidate,party,total_votes,won,lat,lng,population,density,TOTAL,ratio
2579,2579,New York,Erie,Joe Biden,DEM,267174,True,42.9018,-78.8487,926607.0,2446.0,473021,0.564824817502817
2580,2580,New York,Essex,Joe Biden,DEM,9947,True,44.5035,-73.4812,2557.0,163.0,19271,0.5161641845259717
2581,2581,New York,Franklin,Donald Trump,REP,9668,True,44.3252,-74.1309,5548.0,735.0,19268,0.5017645837658293
2582,2582,New York,Fulton,Donald Trump,REP,15378,True,43.0491,-74.3465,14771.0,1130.0,23718,0.6483683278522641
2583,2583,New York,Genesee,Donald Trump,REP,18876,True,42.9987,-78.1802,14490.0,1076.0,29217,0.6460622240476435
2584,2584,New York,Greene,Donald Trump,REP,14271,True,42.3034,-73.8086,1276.0,256.0,25137,0.5677288459243346
2585,2585,New York,Hamilton,Donald Trump,REP,2225,True,43.5944,-74.3822,360.0,3.0,3460,0.6430635838150289
2586,2586,New York,Herkimer,Donald Trump,REP,18870,True,43.0114,-75.0396,7766.0,1202.0,29319,0.6436099457689552
2587,2587,New York,Jefferson,Donald Trump,REP,25629,True,43.9734,-75.9094,25224.0,1078.0,43855,0.5844031467335538
2588,2588,New York,Kings,Joe Biden,DEM,703310,True,40.6501,-73.9496,2736074.0,15200.0,913690,0.7697468506823978
2589,2589,New York,Lewis,Donald Trump,REP,8894,True,43.8934,-75.6726,728.0,239.0,12944,0.6871137206427689
2590,2590,New York,Livingston,Donald Trump,REP,18182,True,42.5625,-77.6968,4653.0,688.0,31401,0.5790261456641508
2591,2591,New York,Madison,Donald Trump,REP,18408,True,43.0769,-75.6622,10918.0,191.0,34038,0.5408073329807862
2592,2592,New York,Monroe,Joe Biden,DEM,225746,True,43.168,-77.6162,720189.0,2227.0,379864,0.5942811111345113
2593,2593,New York,Montgomery,Donald Trump,REP,12745,True,42.942,-74.1906,17823.0,1171.0,21134,0.6030566859089619
2594,2594,New York,Nassau,Joe Biden,DEM,396504,True,40.7241,-73.5125,51266.0,2905.0,730983,0.5424257472472
2595,2595,New York,New York,Joe Biden,DEM,603040,True,40.7834,-73.9662,1694263.0,28653.0,695263,0.8673552310420661
2596,2596,New York,Niagara,Donald Trump,REP,56068,True,43.0921,-79.0147,47978.0,1315.0,104123,0.5384785301998598
2597,2597,New York,Oneida,Donald Trump,REP,57180,True,43.0962,-75.2261,112948.0,1384.0,100746,0.5675659579536656
2598,2598,New York,Onondaga,Joe Biden,DEM,138894,True,43.0407,-76.1437,407942.0,2196.0,234735,0.5917055402901144
2599,2599,New York,Ontario,Donald Trump,REP,29039,True,42.9609,-77.135,1931.0,502.0,59674,0.48662734189094076
2600,2600,New York,Orange,Donald Trump,REP,84996,True,41.4459,-74.4236,28018.0,2038.0,172196,0.49360031591906894
2601,2601,New York,Orleans,Donald Trump,REP,12126,True,43.2197,-78.3888,5829.0,682.0,18154,0.6679519665087584
2602,2602,New York,Oswego,Donald Trump,REP,32138,True,43.4516,-76.5005,17371.0,880.0,54491,0.5897854691600448
2603,2603,New York,Otsego,Donald Trump,REP,14382,True,42.4551,-75.0666,13855.0,1226.0,28010,0.5134594787575866
2604,2604,New York,Putnam,Donald Trump,REP,29283,True,41.3688,-73.7414,8914.0,561.0,54989,0.5325246867555329
2605,2605,New York,Queens,Joe Biden,DEM,569038,True,40.6943,-73.9249,18680025.0,10768.0,788262,0.7218894225524001
2606,2606,New York,Rensselaer,Joe Biden,DEM,40969,True,42.7354,-73.6751,49253.0,1836.0,79286,0.5167242640567061
2607,2607,New York,Richmond,Donald Trump,REP,123320,True,40.5834,-74.1496,495747.0,3286.0,216278,0.5701920676166785
2608,2608,New York,Rockland,Joe Biden,DEM,75802,True,41.1542,-73.9912,34060.0,850.0,150369,0.5041065645179525
2609,2609,New York,St. Lawrence,Donald Trump,REP,24608,True,44.7088,-75.4717,10559.0,822.0,44800,0.5492857142857143
2610,2610,New York,Saratoga,Joe Biden,DEM,68471,True,43.0674,-73.7775,66290.0,385.0,132655,0.5161584561456409
2611,2611,New York,Schenectady,Joe Biden,DEM,42465,True,42.8025,-73.9275,65336.0,2337.0,74862,0.5672437284603671
2612,2612,New York,Schoharie,Donald Trump,REP,9903,True,42.793,-74.6128,616.0,130.0,15685,0.6313675486133248
2613,2613,New York,Schuyler,Donald Trump,REP,5621,True,42.3801,-76.8673,2046.0,506.0,9740,0.5771047227926078
2614,2614,New York,Seneca,Donald Trump,REP,8329,True,42.8645,-76.9826,12720.0,1165.0,15608,0.5336365966171194
2615,2615,New York,Steuben,Donald Trump,REP,29474,True,42.147,-77.0561,10642.0,1332.0,46179,0.6382554840945018
2616,2616,New York,Suffolk,Donald Trump,REP,381253,True,40.7839,-73.2522,62743.0,2212.0,771541,0.4941448348175923
2617,2617,New York,Sullivan,Donald Trump,REP,18665,True,41.6522,-74.6874,6429.0,608.0,34647,0.5387190810171155
2618,2618,New York,Tioga,Donald Trump,REP,14791,True,42.0119,-76.5406,4140.0,699.0,25036,0.5907892634606167
2619,2619,New York,Tompkins,Joe Biden,DEM,33619,True,42.4442,-76.5032,30715.0,2200.0,45735,0.7350825407237346
2620,2620,New York,Ulster,Joe Biden,DEM,57970,True,41.9295,-73.9968,22954.0,1184.0,97420,0.5950523506466845
2621,2621,New York,Warren,Donald Trump,REP,17699,True,43.3109,-73.6458,66024.0,1436.0,36149,0.4896124374118233
2622,2622,New York,Washington,Donald Trump,REP,15941,True,43.3042,-73.5819,7067.0,1464.0,28101,0.5672751859364435
2623,2623,New York,Wayne,Donald Trump,REP,26204,True,43.0418,-77.093,8868.0,631.0,44727,0.5858653609676482
2624,2624,New York,Westchester,Joe Biden,DEM,312371,True,40.9466,-73.8673,200183.0,4292.0,462265,0.6757401057834792
2625,2625,New York,Wyoming,Donald Trump,REP,13898,True,42.6605,-78.0855,709.0,287.0,19399,0.7164286818908191
2626,2626,New York,Yates,Donald Trump,REP,6208,True,42.6609,-77.0535,5072.0,815.0,10701,0.5801326978787029
2627,2627,North Carolina,Alamance,Donald Trump,REP,46056,True,36.076,-79.4685,137096.0,699.0,86091,0.5349688120709482
2628,2628,North Carolina,Alexander,Donald Trump,REP,15888,True,35.8162,-81.2962,3959.0,200.0,20236,0.7851354022534097
2629,2629,North Carolina,Alleghany,Donald Trump,REP,4527,True,36.5034,-81.1217,1878.0,308.0,6076,0.7450625411454904
2630,2630,North Carolina,Anson,Joe Biden,DEM,5789,True,34.9645,-80.0746,5273.0,308.0,11194,0.5171520457387886
2631,2631,North Carolina,Ashe,Donald Trump,REP,11451,True,36.3938,-81.4898,1767.0,305.0,15814,0.7241052232199318
2632,2632,North Carolina,Avery,Donald Trump,REP,7172,True,36.1589,-81.8677,1473.0,296.0,9458,0.7582998519771622
2633,2633,North Carolina,Beaufort,Donald Trump,REP,16437,True,35.5586,-77.0545,9555.0,450.0,26315,0.6246247387421623
2634,2634,North Carolina,Bertie,Joe Biden,DEM,5939,True,35.9928,-76.9401,3422.0,469.0,9815,0.6050942435048395
2635,2635,North Carolina,Bladen,Donald Trump,REP,9676,True,34.6219,-78.6074,3424.0,260.0,17125,0.5650218978102189
2636,2636,North Carolina,Brunswick,Donald Trump,REP,55850,True,34.2042,-78.0279,21903.0,424.0,90175,0.6193512614360965
2637,2637,North Carolina,Buncombe,Joe Biden,DEM,96515,True,35.5707,-82.5537,312618.0,783.0,161569,0.5973608798717576
2638,2638,North Carolina,Burke,Donald Trump,REP,31019,True,35.7408,-81.7002,16517.0,331.0,44602,0.6954620869019327
2639,2639,North Carolina,Cabarrus,Donald Trump,REP,63237,True,35.3933,-80.6369,236626.0,572.0,117227,0.539440572564341
2640,2640,North Carolina,Caldwell,Donald Trump,REP,32119,True,35.9094,-81.5249,17909.0,332.0,42829,0.7499357911695347
2641,2641,North Carolina,Camden,Donald Trump,REP,4312,True,36.325,-76.17,914.0,223.0,5953,0.7243406685704686
2642,2642,North Carolina,Carteret,Donald Trump,REP,30028,True,34.7308,-76.7388,9495.0,498.0,42695,0.7033142054104696
2643,2643,North Carolina,Caswell,Donald Trump,REP,7089,True,36.4101,-79.3356,2830.0,157.0,12051,0.5882499377645009
2644,2644,North Carolina,Catawba,Donald Trump,REP,56588,True,35.741,-81.3223,211042.0,515.0,83425,0.6783098591549296
2645,2645,North Carolina,Chatham,Joe Biden,DEM,26787,True,35.7251,-79.456,8159.0,523.0,48599,0.5511841807444597
2646,2646,North Carolina,Cherokee,Donald Trump,REP,12628,True,35.1994,-83.8262,1915.0,429.0,16423,0.768921634293369
2647,2647,North Carolina,Chowan,Donald Trump,REP,4471,True,36.0579,-76.6008,4640.0,333.0,7784,0.5743833504624871
2648,2648,North Carolina,Clay,Donald Trump,REP,5112,True,35.0452,-83.8178,387.0,234.0,6893,0.7416219352966777
2649,2649,North Carolina,Cleveland,Donald Trump,REP,33798,True,35.2904,-81.5451,20046.0,346.0,51308,0.6587276837920012
2650,2650,North Carolina,Columbus,Donald Trump,REP,16832,True,34.3306,-78.7014,5348.0,372.0,26446,0.6364667624593511
2651,2651,North Carolina,Craven,Donald Trump,REP,31032,True,35.0955,-77.0723,29985.0,407.0,53065,0.5847922359370583
2652,2652,North Carolina,Cumberland,Joe Biden,DEM,84469,True,35.085,-78.9772,333366.0,550.0,147150,0.5740332993544003
2653,2653,North Carolina,Currituck,Donald Trump,REP,11657,True,36.5165,-76.1728,5180.0,191.0,16147,0.7219297702359572
2654,2654,North Carolina,Dare,Donald Trump,REP,13938,True,36.0167,-75.6699,7249.0,498.0,24232,0.5751898316275998
2655,2655,North Carolina,Davidson,Donald Trump,REP,64658,True,35.8813,-80.0807,26834.0,617.0,88514,0.7304833133741555
2656,2656,North Carolina,Davie,Donald Trump,REP,18228,True,35.9007,-80.5631,5241.0,260.0,25311,0.7201611947374659
2657,2657,North Carolina,Duplin,Donald Trump,REP,13793,True,34.738,-77.9908,3883.0,488.0,22715,0.6072198987453225
2658,2658,North Carolina,Durham,Joe Biden,DEM,144688,True,35.9792,-78.9022,391371.0,945.0,179914,0.804206454194782
2659,2659,North Carolina,Edgecombe,Joe Biden,DEM,16089,True,35.9046,-77.5563,10806.0,359.0,25477,0.6315107744239903
2660,2660,North Carolina,Forsyth,Joe Biden,DEM,113033,True,36.1029,-80.261,416394.0,715.0,201270,0.561598847319521
2661,2661,North Carolina,Franklin,Donald Trump,REP,20901,True,36.0986,-78.3009,3694.0,482.0,37351,0.5595834114213809
2662,2662,North Carolina,Gaston,Donald Trump,REP,73033,True,35.2494,-81.1854,184902.0,572.0,115498,0.6323312957800135
2663,2663,North Carolina,Gates,Donald Trump,REP,3367,True,36.4469,-76.6127,241.0,37.0,5971,0.5638921453692849
2664,2664,North Carolina,Graham,Donald Trump,REP,3710,True,35.3217,-83.8094,854.0,496.0,4665,0.7952840300107181
2665,2665,North Carolina,Granville,Donald Trump,REP,16647,True,36.3155,-78.5848,8812.0,545.0,31598,0.52683714159124
2666,2666,North Carolina,Greene,Donald Trump,REP,4874,True,35.4506,-77.6769,2257.0,566.0,8753,0.5568376556609163
2667,2667,North Carolina,Guilford,Joe Biden,DEM,173086,True,36.0956,-79.8271,343505.0,877.0,284486,0.6084165828898435
2668,2668,North Carolina,Halifax,Joe Biden,DEM,15545,True,36.4452,-77.649,14562.0,567.0,25759,0.6034783959004619
2669,2669,North Carolina,Harnett,Donald Trump,REP,35177,True,35.2657,-78.958,14899.0,295.0,58293,0.6034515293431458
2670,2670,North Carolina,Haywood,Donald Trump,REP,22834,True,35.4854,-82.9996,10145.0,442.0,36542,0.6248700125882546
2671,2671,North Carolina,Henderson,Donald Trump,REP,40032,True,35.3247,-82.4575,14020.0,730.0,68371,0.5855114010326016
2672,2672,North Carolina,Hertford,Joe Biden,DEM,7097,True,36.2842,-76.9902,4819.0,422.0,10634,0.6673876246003385
2673,2673,North Carolina,Hoke,Joe Biden,DEM,11804,True,34.9809,-79.2291,4943.0,445.0,21639,0.5454965571421969
2674,2674,North Carolina,Hyde,Donald Trump,REP,1418,True,35.1264,-75.9212,973.0,43.0,2492,0.5690208667736758
2675,2675,North Carolina,Iredell,Donald Trump,REP,67010,True,35.5847,-80.8266,38498.0,597.0,102371,0.6545799103261666
2676,2676,North Carolina,Jackson,Donald Trump,REP,11356,True,35.3097,-83.1816,6798.0,689.0,21428,0.5299607989546388
2677,2677,North Carolina,Johnston,Donald Trump,REP,68353,True,35.659,-78.4498,23179.0,587.0,111357,0.6138186193952783
2678,2678,North Carolina,Jones,Donald Trump,REP,3280,True,34.907,-77.2324,1001.0,451.0,5525,0.5936651583710407
2679,2679,North Carolina,Lee,Donald Trump,REP,16469,True,35.4875,-79.177,29758.0,392.0,29008,0.5677399338113623
2680,2680,North Carolina,Lenoir,Donald Trump,REP,14590,True,35.2747,-77.5939,20173.0,422.0,28409,0.5135696434228589
2681,2681,North Carolina,Lincoln,Donald Trump,REP,36341,True,35.4748,-81.2386,11099.0,494.0,50217,0.7236792321325447
2682,2682,North Carolina,McDowell,Donald Trump,REP,16883,True,35.6777,-82.0017,7853.0,511.0,23003,0.733947745946181
2683,2683,North Carolina,Macon,Donald Trump,REP,14211,True,35.1798,-83.3809,4030.0,317.0,20743,0.6850985874752928
2684,2684,North Carolina,Madison,Donald Trump,REP,7979,True,35.8283,-82.549,3035.0,588.0,13076,0.6102018966044662
2685,2685,North Carolina,Martin,Donald Trump,REP,6532,True,35.8465,-77.0661,5251.0,449.0,12540,0.5208931419457735
2686,2686,North Carolina,Mecklenburg,Joe Biden,DEM,378107,True,35.2083,-80.8303,1526465.0,1094.0,567053,0.6667930510904625
2687,2687,North Carolina,Mitchell,Donald Trump,REP,7090,True,35.9104,-82.0731,2221.0,183.0,9041,0.7842052870257715
2688,2688,North Carolina,Montgomery,Donald Trump,REP,8411,True,35.365,-79.8918,3293.0,347.0,12849,0.6546034710872441
2689,2689,North Carolina,Moore,Donald Trump,REP,36764,True,35.1922,-79.4684,16382.0,378.0,58339,0.6301787826325442
2690,2690,North Carolina,Nash,Joe Biden,DEM,25947,True,35.9685,-77.804,61952.0,466.0,52271,0.4963937938818848
2691,2691,North Carolina,New Hanover,Joe Biden,DEM,66138,True,34.2099,-77.8866,260170.0,917.0,131830,0.5016915724797087
2692,2692,North Carolina,Northampton,Joe Biden,DEM,6069,True,36.4965,-77.6449,1290.0,294.0,10109,0.6003561183104165
2693,2693,North Carolina,Onslow,Donald Trump,REP,46078,True,34.7289,-77.3941,107890.0,589.0,72235,0.6378902194227175
2694,2694,North Carolina,Orange,Joe Biden,DEM,63594,True,35.9271,-79.0391,61912.0,1107.0,84997,0.7481911126275045
2695,2695,North Carolina,Pamlico,Donald Trump,REP,4849,True,35.1474,-76.7692,1242.0,258.0,7631,0.6354344122657581
2696,2696,North Carolina,Pasquotank,Joe Biden,DEM,9832,True,36.2942,-76.236,17725.0,584.0,19897,0.4941448459566769
2697,2697,North Carolina,Pender,Donald Trump,REP,21956,True,34.3627,-77.7318,6940.0,132.0,34169,0.6425707512657672
2698,2698,North Carolina,Perquimans,Donald Trump,REP,4903,True,36.1813,-76.4673,2126.0,286.0,7484,0.6551309460181721
2699,2699,North Carolina,Person,Donald Trump,REP,13184,True,36.3879,-78.9812,8323.0,457.0,21894,0.6021741116287568
2700,2700,North Carolina,Pitt,Joe Biden,DEM,47252,True,35.5943,-77.376,129374.0,979.0,87573,0.5395726993479726
2701,2701,North Carolina,Polk,Donald Trump,REP,7689,True,35.2086,-82.2379,1431.0,276.0,12358,0.6221880563197928
2702,2702,North Carolina,Randolph,Donald Trump,REP,56894,True,35.7158,-79.8127,25877.0,528.0,73316,0.7760106934366304
2703,2703,North Carolina,Richmond,Donald Trump,REP,11830,True,34.9386,-79.7608,8771.0,443.0,20763,0.5697635216490873
2704,2704,North Carolina,Robeson,Donald Trump,REP,27806,True,34.6312,-79.0186,20704.0,450.0,47188,0.589259981351191
2705,2705,North Carolina,Rockingham,Donald Trump,REP,31301,True,36.5027,-79.7412,14986.0,407.0,47809,0.6547093643456253
2706,2706,North Carolina,Rowan,Donald Trump,REP,49297,True,35.6658,-80.4905,33961.0,601.0,73408,0.6715480601569311
2707,2707,North Carolina,Rutherford,Donald Trump,REP,24891,True,35.3339,-81.8702,7150.0,322.0,34429,0.7229661041563797
2708,2708,North Carolina,Sampson,Donald Trump,REP,17411,True,35.0004,-78.3313,8480.0,429.0,28618,0.608393318890209
2709,2709,North Carolina,Scotland,Donald Trump,REP,7473,True,34.7602,-79.4773,15118.0,465.0,14775,0.5057868020304569
2710,2710,North Carolina,Stanly,Donald Trump,REP,25458,True,35.3594,-80.1915,16073.0,355.0,33939,0.7501104923539291
2711,2711,North Carolina,Stokes,Donald Trump,REP,20142,True,36.2769,-80.3566,6980.0,445.0,25701,0.7837049142056729
2712,2712,North Carolina,Surry,Donald Trump,REP,27538,True,36.5083,-80.6155,10213.0,337.0,36638,0.7516239969430646
2713,2713,North Carolina,Swain,Donald Trump,REP,4161,True,35.486,-83.3011,2120.0,67.0,7068,0.5887096774193549
2714,2714,North Carolina,Transylvania,Donald Trump,REP,11636,True,35.2438,-82.7265,7841.0,565.0,20404,0.5702803371887865
2715,2715,North Carolina,Tyrrell,Donald Trump,REP,1044,True,35.92,-76.2421,678.0,215.0,1817,0.5745734727572922
2716,2716,North Carolina,Union,Donald Trump,REP,80382,True,35.0699,-80.6452,39644.0,688.0,131011,0.6135515338406698
2717,2717,North Carolina,Vance,Joe Biden,DEM,12431,True,36.3256,-78.4151,15127.0,677.0,20999,0.5919805705033573
2718,2718,North Carolina,Wake,Joe Biden,DEM,393336,True,35.8324,-78.6429,1073795.0,1232.0,631830,0.6225345425193486
2719,2719,North Carolina,Warren,Joe Biden,DEM,6400,True,36.4451,-78.1952,1197.0,415.0,10293,0.6217817934518605
2720,2720,North Carolina,Washington,Joe Biden,DEM,3396,True,35.8588,-76.7487,3432.0,328.0,6205,0.547300564061241
2721,2721,North Carolina,Watauga,Joe Biden,DEM,17122,True,36.2111,-81.6669,19466.0,1190.0,32220,0.5314090626939789
2722,2722,North Carolina,Wayne,Donald Trump,REP,30709,True,35.3778,-77.9717,34610.0,467.0,55537,0.5529466841925204
2723,2723,North Carolina,Wilkes,Donald Trump,REP,27592,True,36.1728,-81.139,4139.0,241.0,35466,0.7779845485817403
2724,2724,North Carolina,Wilson,Joe Biden,DEM,20754,True,35.7311,-77.9284,49310.0,613.0,40735,0.5094881551491347
2725,2725,North Carolina,Yadkin,Donald Trump,REP,15933,True,36.1315,-80.6592,2892.0,381.0,19923,0.7997289564824575
2726,2726,North Carolina,Yancey,Donald Trump,REP,7516,True,35.9163,-82.2977,2035.0,490.0,11352,0.6620859760394644
2727,2727,North Dakota,Adams,Donald Trump,REP,981,True,46.0034,-102.635,1027.0,478.0,1269,0.7730496453900709
2728,2728,North Dakota,Barnes,Donald Trump,REP,3568,True,46.9222,-98.0055,6393.0,593.0,5565,0.6411500449236298
2729,2729,North Dakota,Benson,Donald Trump,REP,1094,True,47.9716,-98.9971,1219.0,54.0,1961,0.5578786333503315
2730,2730,North Dakota,Billings,Donald Trump,REP,541,True,46.9124,-103.5251,142.0,139.0,635,0.8519685039370078
2731,2731,North Dakota,Bottineau,Donald Trump,REP,2575,True,48.8248,-100.4426,2017.0,591.0,3471,0.7418611351195621
2732,2732,North Dakota,Bowman,Donald Trump,REP,1395,True,46.1843,-103.4029,1592.0,329.0,1657,0.8418829209414604
2733,2733,North Dakota,Burke,Donald Trump,REP,994,True,48.564,-102.6457,313.0,86.0,1155,0.8606060606060606
2734,2734,North Dakota,Burleigh,Donald Trump,REP,34744,True,46.8143,-100.7694,90420.0,817.0,50753,0.6845703702244202
2735,2735,North Dakota,Cass,Donald Trump,REP,42619,True,46.8651,-96.8292,205472.0,957.0,86053,0.49526454626799765
2736,2736,North Dakota,Cavalier,Donald Trump,REP,1499,True,48.7624,-98.3747,1936.0,483.0,2020,0.7420792079207921
2737,2737,North Dakota,Dickey,Donald Trump,REP,1742,True,46.1397,-98.0871,2036.0,502.0,2424,0.7186468646864687
2738,2738,North Dakota,Divide,Donald Trump,REP,904,True,48.9162,-103.2966,1244.0,340.0,1202,0.7520798668885191
2739,2739,North Dakota,Dunn,Donald Trump,REP,1951,True,47.3689,-102.7472,820.0,171.0,2338,0.8344739093242087
2740,2740,North Dakota,Eddy,Donald Trump,REP,854,True,47.6798,-99.1377,1428.0,320.0,1261,0.6772402854877082
2741,2741,North Dakota,Emmons,Donald Trump,REP,1738,True,46.2685,-100.2337,1010.0,501.0,2009,0.8651070184171229
2742,2742,North Dakota,Foster,Donald Trump,REP,1362,True,47.452,-99.1307,1977.0,321.0,1778,0.766029246344207
2743,2743,North Dakota,Golden Valley,Donald Trump,REP,871,True,46.9189,-104.0055,1027.0,155.0,1026,0.8489278752436648
2744,2744,North Dakota,Grand Forks,Donald Trump,REP,16987,True,47.9214,-97.0884,63767.0,783.0,30970,0.5484985469809494
2745,2745,North Dakota,Grant,Donald Trump,REP,1145,True,46.4014,-101.8474,662.0,310.0,1381,0.8291093410572049
2746,2746,North Dakota,Griggs,Donald Trump,REP,907,True,47.4451,-98.1259,1042.0,411.0,1250,0.7256
2747,2747,North Dakota,Hettinger,Donald Trump,REP,1091,True,46.5408,-102.8669,819.0,641.0,1312,0.8315548780487805
2748,2748,North Dakota,Kidder,Donald Trump,REP,1215,True,46.8568,-99.9181,918.0,638.0,1460,0.8321917808219178
2749,2749,North Dakota,LaMoure,Donald Trump,REP,1645,True,46.3574,-98.2966,681.0,195.0,2219,0.7413249211356467
2750,2750,North Dakota,Logan,Donald Trump,REP,930,True,46.5039,-99.7683,787.0,219.0,1076,0.8643122676579925
2751,2751,North Dakota,McHenry,Donald Trump,REP,2364,True,48.0582,-100.9329,1256.0,503.0,3003,0.7872127872127872
2752,2752,North Dakota,McIntosh,Donald Trump,REP,1153,True,46.2554,-99.5546,889.0,239.0,1455,0.7924398625429553
2753,2753,North Dakota,McKenzie,Donald Trump,REP,4482,True,47.8027,-103.2678,7146.0,307.0,5419,0.8270898689795165
2754,2754,North Dakota,McLean,Donald Trump,REP,4198,True,47.6532,-101.4219,1708.0,471.0,5536,0.7583092485549133
2755,2755,North Dakota,Mercer,Donald Trump,REP,3856,True,47.2665,-101.7734,3201.0,506.0,4675,0.824812834224599
2756,2756,North Dakota,Morton,Donald Trump,REP,12243,True,46.829,-100.887,22482.0,642.0,16619,0.7366869246043685
2757,2757,North Dakota,Mountrail,Donald Trump,REP,2824,True,48.3137,-102.3974,2697.0,232.0,4165,0.678031212484994
2758,2758,North Dakota,Nelson,Donald Trump,REP,1141,True,48.0429,-98.3468,673.0,260.0,1777,0.6420934158694429
2759,2759,North Dakota,Oliver,Donald Trump,REP,918,True,47.1149,-101.2977,671.0,541.0,1066,0.8611632270168855
2760,2760,North Dakota,Pembina,Donald Trump,REP,2460,True,48.7939,-97.6226,1328.0,595.0,3331,0.7385169618733113
2761,2761,North Dakota,Pierce,Donald Trump,REP,1585,True,48.3654,-99.9903,2583.0,436.0,2128,0.7448308270676691
2762,2762,North Dakota,Ramsey,Donald Trump,REP,3577,True,48.4124,-98.4536,276.0,255.5,5372,0.6658600148920327
2763,2763,North Dakota,Ransom,Donald Trump,REP,1418,True,46.4385,-97.6841,1788.0,301.0,2454,0.5778321108394459
2764,2764,North Dakota,Renville,Donald Trump,REP,1065,True,48.7661,-101.5169,655.0,236.0,1319,0.8074298711144806
2765,2765,North Dakota,Richland,Donald Trump,REP,5072,True,46.2722,-96.6118,7772.0,575.0,7812,0.6492575524833589
2766,2766,North Dakota,Rolette,Joe Biden,DEM,2482,True,48.8417,-99.7447,2132.0,141.0,3804,0.6524710830704522
2767,2767,North Dakota,Sargent,Donald Trump,REP,1266,True,46.2358,-97.6696,1054.0,197.0,2070,0.6115942028985507
2768,2768,North Dakota,Sheridan,Donald Trump,REP,688,True,47.484,-100.4426,346.0,109.8,812,0.8472906403940886
2769,2769,North Dakota,Sioux,Joe Biden,DEM,804,True,46.3173,-100.6357,943.0,4.0,1186,0.6779089376053963
2770,2770,North Dakota,Slope,Donald Trump,REP,380,True,46.296,-103.9331,137.0,20.0,427,0.8899297423887588
2771,2771,North Dakota,Stark,Donald Trump,REP,12110,True,46.8918,-102.7925,22880.0,624.0,15050,0.8046511627906977
2772,2772,North Dakota,Steele,Donald Trump,REP,652,True,47.5125,-97.8373,410.0,45.0,1088,0.5992647058823529
2773,2773,North Dakota,Stutsman,Donald Trump,REP,6994,True,46.9063,-98.6937,15216.0,442.0,9959,0.7022793453157947
2774,2774,North Dakota,Towner,Donald Trump,REP,830,True,48.4872,-99.2026,1206.0,725.0,1174,0.706984667802385
2775,2775,North Dakota,Traill,Donald Trump,REP,2522,True,47.4982,-97.3264,1892.0,387.0,4136,0.6097678916827853
2776,2776,North Dakota,Walsh,Donald Trump,REP,3324,True,48.4142,-97.4056,4139.0,483.0,4783,0.6949613213464353
2777,2777,North Dakota,Ward,Donald Trump,REP,19974,True,48.2375,-101.278,47834.0,677.0,28246,0.7071443744246974
2778,2778,North Dakota,Wells,Donald Trump,REP,1893,True,47.7766,-99.9301,1625.0,349.0,2374,0.7973883740522325
2779,2779,North Dakota,Williams,Donald Trump,REP,11739,True,48.1814,-103.6364,27812.0,463.0,14334,0.8189619087484303
2780,2780,Ohio,Adams,Donald Trump,REP,9870,True,38.7917,-83.5441,3094.0,421.0,12145,0.8126801152737753
2781,2781,Ohio,Allen,Donald Trump,REP,33116,True,40.741,-84.112,69440.0,1046.0,48006,0.6898304378619339
2782,2782,Ohio,Ashland,Donald Trump,REP,19407,True,40.8668,-82.3156,20304.0,694.0,26405,0.7349744366597235
2783,2783,Ohio,Ashtabula,Donald Trump,REP,26890,True,41.8805,-80.7984,18067.0,898.0,44147,0.6091014111944186
2784,2784,Ohio,Athens,Joe Biden,DEM,14772,True,39.327,-82.0987,24978.0,973.0,26059,0.5668674929966614
2785,2785,Ohio,Auglaize,Donald Trump,REP,20798,True,40.5664,-84.1916,9662.0,583.0,25777,0.8068433099274547
2786,2786,Ohio,Belmont,Donald Trump,REP,23560,True,40.1014,-80.7253,6589.0,1092.0,33088,0.7120406189555126
2787,2787,Ohio,Brown,Donald Trump,REP,16480,True,38.8684,-83.8992,4414.0,411.0,21096,0.7811907470610542
2788,2788,Ohio,Butler,Donald Trump,REP,114392,True,39.5033,-84.3659,95296.0,720.0,186737,0.612583473012847
2789,2789,Ohio,Carroll,Donald Trump,REP,10745,True,40.5787,-81.0907,3310.0,464.0,14212,0.7560512243174782
2790,2790,Ohio,Champaign,Donald Trump,REP,14589,True,40.1085,-83.7541,11428.0,558.0,19972,0.730472661726417
2791,2791,Ohio,Clark,Donald Trump,REP,39032,True,39.93,-83.7959,85121.0,876.0,64212,0.6078614589173363
2792,2792,Ohio,Clermont,Donald Trump,REP,74570,True,39.0269,-84.2218,10308.0,719.0,110480,0.6749637943519189
2793,2793,Ohio,Clinton,Donald Trump,REP,15488,True,39.4362,-83.8141,12444.0,371.0,20527,0.7545184391289521
2794,2794,Ohio,Columbiana,Donald Trump,REP,35726,True,40.9049,-80.8492,11692.0,701.0,49860,0.7165262735659848
2795,2795,Ohio,Coshocton,Donald Trump,REP,12325,True,40.2618,-81.848,10993.0,530.0,16739,0.7363044387358862
2796,2796,Ohio,Crawford,Donald Trump,REP,15436,True,40.8054,-82.9719,11808.0,617.0,20686,0.7462051629121145
2797,2797,Ohio,Cuyahoga,Joe Biden,DEM,416176,True,41.4764,-81.6805,1742437.0,1903.0,625670,0.6651685393258427
2798,2798,Ohio,Darke,Donald Trump,REP,22004,True,40.1043,-84.6209,12743.0,739.0,27134,0.8109383061841232
